,Uid,Swim_beach
804,-155.76440_20.02375,True
805,-155.75795_20.02369,True
806,-155.71957_20.02944,True
807,-155.75928_20.02030,True
808,-155.75931_20.02049,True
809,-155.75932_20.02068,True
810,-155.71758_20.02879,True
811,-155.71718_20.02885,True
812,-155.71542_20.02883,True
813,-155.75275_20.02152,True
814,-155.75701_20.02106,True
815,-155.71883_20.02918,True
816,-155.73263_20.02157,True
817,-155.73364_20.02167,True
818,-155.73543_20.02191,True
819,-155.73791_20.02274,True
820,-155.73902_20.02224,True
821,-155.72111_20.02846,True
822,-155.72067_20.02873,True
823,-155.72009_20.02837,True
824,-155.72568_20.02462,True
825,-155.72518_20.02597,True
826,-155.72358_20.02664,True
827,-155.75874_20.02146,True
828,-155.75876_20.02125,True
829,-155.75877_20.02105,True
830,-155.74724_20.02389,True
831,-155.74656_20.02382,True
832,-155.73118_20.02311,True
833,-155.71878_20.02875,True
834,-155.75505_20.02339,True
835,-155.74476_20.02319,True
836,-155.75235_20.02246,True
837,-155.75062_20.02150,True
838,-155.74557_20.02190,True
839,-155.71764_20.02855,True
840,-155.75105_20.02176,True
841,-155.74196_20.02069,True
842,-155.75345_20.02401,True
843,-155.75346_20.02275,True
844,-155.75663_20.02267,True
845,-155.74839_20.02117,True
846,-155.74789_20.02127,True
847,-155.73814_20.02156,True
848,-155.77046_20.02314,True
849,-155.72909_20.02251,True
850,-155.77406_20.02358,True
851,-155.72508_20.02597,True
852,-155.73108_20.02311,True
853,-155.74186_20.02069,True
854,-155.75336_20.02275,True
855,-155.74829_20.02117,True
856,-155.73892_20.02224,True
857,-155.73912_20.02224,True
858,,True
859,,True
860,-159.44975_21.87313,True
861,-159.45026_21.87314,True
862,-159.45036_21.87262,True
863,-159.44965_21.87313,True
864,,True
865,-159.45535_21.87382,True
866,-159.45515_21.87358,True
867,-159.45557_21.87400,True
868,-159.45525_21.87382,True
869,-159.45121_21.87616,True
870,-159.45090_21.88210,True
871,-159.45212_21.87445,True
872,-159.45178_21.87877,True
873,-159.45107_21.87981,True
874,-159.45178_21.87894,True
875,-159.45177_21.87910,True
876,-159.45219_21.87412,True
877,-159.45223_21.87391,True
878,-159.45114_21.88964,True
879,-159.45071_21.88206,True
880,-159.45133_21.87477,True
881,-159.45141_21.87491,True
882,-159.45104_21.88964,True
883,-159.45065_21.87417,True
884,-159.44960_21.88299,True
885,-159.44991_21.88450,True
886,-159.45066_21.87296,True
887,-159.44766_21.89020,True
888,-159.45120_21.87411,True
889,-159.45126_21.87390,True
890,-159.45070_21.87396,True
891,-159.45046_21.87502,True
892,-159.44945_21.87325,True
893,-159.44957_21.88077,True
894,-159.45021_21.88565,True
895,-159.45048_21.88150,True
896,-159.45169_21.87363,True
897,-159.45119_21.87358,True
898,-159.44671_21.89144,True
899,-159.44981_21.88450,True
900,-159.45056_21.87296,True
901,-159.44947_21.88077,True
902,-159.45011_21.88565,True
903,-159.45109_21.87358,True
904,-159.44661_21.89144,True
905,-159.44823_21.89181,True
906,-159.45065_21.88728,True
907,-159.45133_21.88412,True
908,-159.44935_21.89143,True
909,-159.44879_21.88990,True
910,-159.45055_21.88728,True
911,-159.45075_21.88728,True
912,,True
913,,True
914,,True
915,-159.60799_21.90002,True
916,-159.60789_21.90002,True
917,,True
918,-159.73304_21.97284,True
919,,True
920,-159.72718_21.97379,True
921,-159.72724_21.97352,True
922,-159.72785_21.97470,True
923,-159.72750_21.97348,True
924,-159.72569_21.97572,True
925,-159.72586_21.97544,True
926,-159.72775_21.97470,True
927,-159.72795_21.97470,True
928,-159.72785_21.97480,True
929,-159.36389_22.04826,True
930,-159.36237_22.04735,True
931,-159.36364_22.04759,True
932,-159.36385_22.04801,True
933,-159.36145_22.04647,True
934,-159.36220_22.04688,True
935,-159.36218_22.04634,True
936,-159.36180_22.04686,True
937,-159.36201_22.04587,True
938,-159.36135_22.04647,True
939,-159.36667_22.05090,True
940,-159.37785_22.05646,True
941,-159.36817_22.05024,True
942,-159.36773_22.05059,True
943,-159.37810_22.05612,True
944,-159.37835_22.05613,True
945,-159.36758_22.04915,True
946,-159.37854_22.05622,True
947,-159.36799_22.05037,True
948,-159.37811_22.05590,True
949,-159.37741_22.05522,True
950,-159.37791_22.05570,True
951,-159.37747_22.05587,True
952,-159.37875_22.05628,True
953,-159.36605_22.04846,True
954,-159.36770_22.04936,True
955,-159.36826_22.04953,True
956,-159.36816_22.04953,True
957,-159.37668_22.05470,True
958,-159.37376_22.05365,True
959,-159.37719_22.05408,True
960,-159.37536_22.05359,True
961,-159.36893_22.05108,True
962,-159.36840_22.05160,True
963,-159.37020_22.05131,True
964,-159.37357_22.05312,True
965,-159.37596_22.05431,True
966,-159.36763_22.05111,True
967,-159.36633_22.05343,True
968,-159.36603_22.05304,True
969,-159.37600_22.05450,True
970,-159.37624_22.05454,True
971,-159.37701_22.05448,True
972,-159.37336_22.05247,True
973,-159.37179_22.05292,True
974,-159.37502_22.05279,True
975,-159.36588_22.05274,True
976,-159.39378_22.06303,True
977,-159.36881_22.05216,True
978,-159.36962_22.05229,True
979,-159.36578_22.05274,True
980,-159.36598_22.05274,True
981,-159.39061_22.06091,True
982,-159.39049_22.06119,True
983,-159.38872_22.05970,True
984,-159.39088_22.06142,True
985,-159.37109_22.05560,True
986,-159.37002_22.05496,True
987,-159.38612_22.05959,True
988,-159.38982_22.06057,True
989,-159.37339_22.05896,True
990,-159.37344_22.05823,True
991,-159.37364_22.05394,True
992,-159.36729_22.05393,True
993,-159.37088_22.05538,True
994,-159.37055_22.05461,True
995,-159.36884_22.05472,True
996,-159.38809_22.05970,True
997,-159.36915_22.05435,True
998,-159.33711_22.04677,True
999,-159.34830_22.04897,True
1000,-159.36708_22.05531,True
1001,-159.37275_22.05478,True
1002,-159.38244_22.05785,True
1003,-159.39146_22.06169,True
1004,-159.37887_22.05688,True
1005,-159.37048_22.05616,True
1006,-159.37585_22.05489,True
1007,-159.37219_22.05445,True
1008,-159.36741_22.05335,True
1009,-159.38218_22.05854,True
1010,-159.39043_22.06057,True
1011,-159.38853_22.06016,True
1012,-159.37553_22.05378,True
1013,-159.37043_22.05580,True
1014,-159.33642_22.04653,True
1015,-159.37187_22.05381,True
1016,-159.38885_22.05934,True
1017,-159.39303_22.06261,True
1018,-159.39372_22.06350,True
1019,-159.39326_22.06338,True
1020,-159.36918_22.05291,True
1021,-159.37334_22.05823,True
1022,-159.36698_22.05531,True
1023,-159.37335_22.06201,True
1024,-159.33762_22.04777,True
1025,-159.34182_22.05247,True
1026,-159.34552_22.05366,True
1027,-159.36670_22.05864,True
1028,-159.37207_22.05963,True
1029,-159.38225_22.06468,True
1030,-159.37678_22.06450,True
1031,-159.37771_22.06470,True
1032,-159.36630_22.06031,True
1033,-159.33991_22.05377,True
1034,-159.37559_22.06117,True
1035,-159.37034_22.05786,True
1036,-159.37219_22.05870,True
1037,-159.36827_22.05938,True
1038,-159.37529_22.06182,True
1039,-159.33820_22.04737,True
1040,-159.33925_22.04847,True
1041,-159.33869_22.04864,True
1042,-159.34182_22.05291,True
1043,-159.34605_22.05420,True
1044,-159.36599_22.05883,True
1045,-159.36599_22.05709,True
1046,-159.37708_22.06109,True
1047,-159.37035_22.05848,True
1048,-159.37072_22.05870,True
1049,-159.37396_22.06129,True
1050,-159.34185_22.05227,True
1051,-159.36560_22.05997,True
1052,-159.36498_22.05847,True
1053,-159.37980_22.06248,True
1054,-159.38536_22.06588,True
1055,-159.37531_22.06056,True
1056,-159.37323_22.05920,True
1057,-159.37308_22.05943,True
1058,-159.37293_22.05967,True
1059,-159.37870_22.06305,True
1060,-159.33649_22.04709,True
1061,-159.34023_22.05343,True
1062,-159.34049_22.05303,True
1063,-159.34145_22.05266,True
1064,-159.36717_22.05820,True
1065,-159.38279_22.06386,True
1066,-159.37208_22.06215,True
1067,-159.36616_22.05966,True
1068,-159.37400_22.05968,True
1069,-159.37209_22.05799,True
1070,-159.37223_22.05832,True
1071,-159.36890_22.05846,True
1072,-159.36770_22.06000,True
1073,-159.37592_22.06210,True
1074,-159.37566_22.06253,True
1075,-159.37358_22.06306,True
1076,-159.37418_22.06318,True
1077,-159.33899_22.04842,True
1078,-159.34506_22.05378,True
1079,-159.34624_22.05434,True
1080,-159.35390_22.04758,True
1081,-159.37500_22.06112,True
1082,-159.37639_22.06148,True
1083,-159.37784_22.06189,True
1084,-159.37922_22.06258,True
1085,-159.38146_22.06357,True
1086,-159.38011_22.06360,True
1087,-159.37178_22.06267,True
1088,-159.37325_22.06201,True
1089,-159.36660_22.05864,True
1090,-159.38215_22.06468,True
1091,-159.33981_22.05377,True
1092,-159.37549_22.06117,True
1093,-159.37209_22.05870,True
1094,-159.36817_22.05938,True
1095,-159.36589_22.05709,True
1096,-159.37698_22.06109,True
1097,-159.37386_22.06129,True
1098,-159.37313_22.05920,True
1099,-159.37298_22.05943,True
1100,-159.37283_22.05967,True
1101,-159.37198_22.06215,True
1102,-159.37348_22.06306,True
1103,-159.38001_22.06360,True
1104,-159.38526_22.06588,True
1105,-159.38546_22.06588,True
1106,-159.37556_22.06253,True
1107,-159.37576_22.06253,True
1108,-159.38319_22.06290,True
1109,-159.36375_22.04884,True
1110,-159.38456_22.06385,True
1111,-159.38376_22.06305,True
1112,-159.38948_22.06223,True
1113,-159.38918_22.06207,True
1114,-159.37532_22.05796,True
1115,-159.37762_22.05874,True
1116,-159.37770_22.05679,True
1117,-159.37778_22.05450,True
1118,-159.38589_22.05618,True
1119,-159.39246_22.05623,True
1120,-159.36250_22.07498,True
1121,-159.38573_22.05837,True
1122,-159.37729_22.05862,True
1123,-159.37551_22.05880,True
1124,-159.39396_22.05851,True
1125,-159.38710_22.05817,True
1126,-159.39491_22.06539,True
1127,-159.39285_22.06447,True
1128,-159.38858_22.05732,True
1129,-159.38692_22.05624,True
1130,-159.38081_22.07168,True
1131,-159.38164_22.06077,True
1132,-159.38051_22.06202,True
1133,-159.36663_22.06128,True
1134,-159.38457_22.06090,True
1135,-159.36521_22.06122,True
1136,-159.36541_22.06068,True
1137,-159.38006_22.06175,True
1138,-159.37759_22.05998,True
1139,-159.38288_22.05460,True
1140,-159.38242_22.06296,True
1141,-159.38961_22.05957,True
1142,-159.38955_22.06311,True
1143,-159.38795_22.06182,True
1144,-159.38840_22.06114,True
1145,-159.38567_22.06078,True
1146,-159.39206_22.06145,True
1147,-159.39164_22.06237,True
1148,-159.38093_22.05610,True
1149,-159.37912_22.05946,True
1150,-159.37854_22.05960,True
1151,-159.38485_22.05325,True
1152,-159.38334_22.05441,True
1153,-159.37698_22.05566,True
1154,-159.38650_22.05525,True
1155,-159.39190_22.05717,True
1156,-159.39134_22.05647,True
1157,-159.39098_22.05612,True
1158,-159.39292_22.05570,True
1159,-159.36752_22.07848,True
1160,-159.37861_22.05860,True
1161,-159.37851_22.05776,True
1162,-159.34545_22.05632,True
1163,-159.34513_22.05643,True
1164,-159.37580_22.05579,True
1165,-159.37663_22.05624,True
1166,-159.37869_22.06063,True
1167,-159.38387_22.05452,True
1168,-159.38434_22.05624,True
1169,-159.39298_22.06344,True
1170,-159.39225_22.06471,True
1171,-159.38318_22.05659,True
1172,-159.38127_22.05825,True
1173,-159.38109_22.05938,True
1174,-159.38060_22.06004,True
1175,-159.38930_22.05578,True
1176,-159.38838_22.05557,True
1177,-159.38809_22.05549,True
1178,-159.38737_22.05597,True
1179,-159.37731_22.09136,True
1180,-159.37665_22.08160,True
1181,-159.38270_22.06222,True
1182,-159.38240_22.06153,True
1183,-159.38226_22.06132,True
1184,-159.38180_22.06218,True
1185,-159.38132_22.06159,True
1186,-159.35934_22.06715,True
1187,-159.37628_22.05700,True
1188,-159.39134_22.05605,True
1189,-159.36848_22.07784,True
1190,-159.36969_22.07914,True
1191,-159.37932_22.06004,True
1192,-159.38437_22.05902,True
1193,-159.37483_22.05544,True
1194,-159.37673_22.05688,True
1195,-159.39088_22.05931,True
1196,-159.38753_22.05847,True
1197,-159.38660_22.05806,True
1198,-159.39306_22.06148,True
1199,-159.38251_22.05767,True
1200,-159.38162_22.05733,True
1201,-159.38161_22.06043,True
1202,-159.38871_22.05704,True
1203,-159.38799_22.05678,True
1204,-159.38603_22.05409,True
1205,-159.38366_22.06220,True
1206,-159.38008_22.07932,True
1207,-159.37664_22.09076,True
1208,-159.37739_22.08327,True
1209,-159.37594_22.08273,True
1210,-159.38121_22.06091,True
1211,-159.38132_22.06249,True
1212,-159.38107_22.06141,True
1213,-159.38084_22.06110,True
1214,-159.39185_22.06178,True
1215,-159.37859_22.05991,True
1216,-159.37182_22.05743,True
1217,-159.37671_22.05557,True
1218,-159.38600_22.05592,True
1219,-159.38723_22.05525,True
1220,-159.38754_22.05534,True
1221,-159.38780_22.05544,True
1222,-159.37824_22.05823,True
1223,-159.34434_22.05643,True
1224,-159.37512_22.05554,True
1225,-159.37540_22.05564,True
1226,-159.393_22.05769,True
1227,-159.39346_22.06010,True
1228,-159.38199_22.05576,True
1229,-159.37604_22.05524,True
1230,-159.38671_22.05764,True
1231,-159.38743_22.06162,True
1232,-159.39343_22.06541,True
1233,-159.39406_22.06558,True
1234,-159.39426_22.06581,True
1235,-159.38166_22.05876,True
1236,-159.38159_22.05893,True
1237,-159.38156_22.05748,True
1238,-159.38151_22.05764,True
1239,-159.38696_22.05583,True
1240,-159.38747_22.05666,True
1241,-159.38727_22.05639,True
1242,-159.38310_22.06135,True
1243,-159.37933_22.06604,True
1244,-159.37772_22.08026,True
1245,-159.38195_22.06272,True
1246,-159.38280_22.06244,True
1247,-159.38209_22.06112,True
1248,-159.38190_22.06092,True
1249,-159.38094_22.06216,True
1250,-159.38190_22.06243,True
1251,-159.38034_22.06138,True
1252,-159.38980_22.05931,True
1253,-159.38996_22.06262,True
1254,-159.38986_22.06319,True
1255,-159.38804_22.06102,True
1256,-159.38652_22.06092,True
1257,-159.38632_22.06158,True
1258,-159.39222_22.06118,True
1259,-159.37551_22.05727,True
1260,-159.37856_22.05728,True
1261,-159.37683_22.06046,True
1262,-159.37897_22.05912,True
1263,-159.37924_22.06098,True
1264,-159.37912_22.06127,True
1265,-159.37875_22.06035,True
1266,-159.37490_22.05813,True
1267,-159.37763_22.05422,True
1268,-159.37708_22.05528,True
1269,-159.38633_22.05549,True
1270,-159.39168_22.05694,True
1271,-159.39152_22.05672,True
1272,-159.39236_22.05526,True
1273,-159.39269_22.05548,True
1274,-159.37317_22.06353,True
1275,-159.37596_22.06511,True
1276,-159.37333_22.07729,True
1277,-159.34230_22.05518,True
1278,-159.38525_22.06756,True
1279,-159.36797_22.05682,True
1280,-159.36264_22.06028,True
1281,-159.37783_22.05918,True
1282,-159.37607_22.05940,True
1283,-159.37856_22.06094,True
1284,-159.38434_22.05438,True
1285,-159.38340_22.05521,True
1286,-159.38344_22.05554,True
1287,-159.38863_22.05831,True
1288,-159.38788_22.05870,True
1289,-159.38786_22.05765,True
1290,-159.38750_22.05738,True
1291,-159.39390_22.06488,True
1292,-159.38376_22.05792,True
1293,-159.38338_22.05843,True
1294,-159.38398_22.05719,True
1295,-159.38216_22.06005,True
1296,-159.38074_22.06071,True
1297,-159.38076_22.05946,True
1298,-159.38086_22.05927,True
1299,-159.38896_22.05573,True
1300,-159.38867_22.05565,True
1301,-159.38432_22.05783,True
1302,-159.38563_22.05653,True
1303,-159.37765_22.06153,True
1304,-159.38095_22.06319,True
1305,-159.38559_22.06305,True
1306,-159.36615_22.07739,True
1307,-159.37578_22.07899,True
1308,-159.37464_22.07890,True
1309,-159.37343_22.07774,True
1310,-159.37507_22.09148,True
1311,-159.37593_22.09008,True
1312,-159.37935_22.08151,True
1313,-159.37984_22.08209,True
1314,-159.38132_22.08324,True
1315,-159.38259_22.06200,True
1316,-159.38250_22.06176,True
1317,-159.38163_22.06199,True
1318,-159.38148_22.06180,True
1319,-159.38065_22.06167,True
1320,-159.37970_22.06148,True
1321,-159.38261_22.06318,True
1322,-159.40130_22.06898,True
1323,-159.34566_22.05568,True
1324,-159.38567_22.05526,True
1325,-159.38028_22.09247,True
1326,-159.38154_22.06077,True
1327,-159.36653_22.06128,True
1328,-159.36511_22.06122,True
1329,-159.37996_22.06175,True
1330,-159.38232_22.06296,True
1331,-159.36742_22.07848,True
1332,-159.38230_22.06153,True
1333,-159.38216_22.06132,True
1334,-159.35924_22.06715,True
1335,-159.37654_22.09076,True
1336,-159.37729_22.08327,True
1337,-159.38111_22.06091,True
1338,-159.38122_22.06249,True
1339,-159.37849_22.05991,True
1340,-159.38661_22.05764,True
1341,-159.38185_22.06272,True
1342,-159.38199_22.06112,True
1343,-159.38180_22.06092,True
1344,-159.38084_22.06216,True
1345,-159.38970_22.05931,True
1346,-159.37673_22.06046,True
1347,-159.37902_22.06127,True
1348,-159.36254_22.06028,True
1349,-159.37773_22.05918,True
1350,-159.38853_22.05831,True
1351,-159.37974_22.08209,True
1352,-159.38249_22.06200,True
1353,-159.37922_22.06004,True
1354,-159.37942_22.06004,True
1355,-159.37914_22.06098,True
1356,-159.37934_22.06098,True
1357,-159.37333_22.07774,True
1358,-159.37353_22.07774,True
1359,-159.38366_22.06305,True
1360,-159.38386_22.06305,True
1361,-159.38376_22.06315,True
1362,-159.39336_22.06010,True
1363,-159.39356_22.06010,True
1364,-159.39346_22.06020,True
1365,-159.37157_22.06360,True
1366,-159.38446_22.06385,True
1367,-159.38466_22.06385,True
1368,-159.38456_22.06395,True
1369,-159.38456_22.06375,True
1370,-159.36959_22.07914,True
1371,-159.36979_22.07914,True
1372,-159.36969_22.07924,True
1373,-159.36969_22.07904,True
1374,-159.34007_22.05573,True
1375,-159.34474_22.05720,True
1376,-159.36190_22.06145,True
1377,-159.36341_22.06147,True
1378,-159.36765_22.06194,True
1379,-159.34046_22.05464,True
1380,-159.34097_22.05422,True
1381,-159.33847_22.05480,True
1382,-159.34446_22.05750,True
1383,-159.33475_22.05224,True
1384,-159.34067_22.05509,True
1385,-159.34006_22.05420,True
1386,-159.34831_22.05725,True
1387,-159.37914_22.06746,True
1388,-159.37814_22.06730,True
1389,-159.37326_22.06474,True
1390,-159.33987_22.05610,True
1391,-159.34548_22.05756,True
1392,-159.38026_22.06771,True
1393,-159.37728_22.06711,True
1394,-159.37646_22.06691,True
1395,-159.34073_22.05472,True
1396,-159.33537_22.05375,True
1397,-159.34078_22.05447,True
1398,-159.33840_22.05430,True
1399,-159.34430_22.05669,True
1400,-159.34490_22.05666,True
1401,-159.34455_22.05711,True
1402,-159.34323_22.05544,True
1403,-159.37147_22.06360,True
1404,-159.33949_22.05479,True
1405,-159.33940_22.05458,True
1406,-159.36755_22.06194,True
1407,-159.38016_22.06771,True
1408,-159.37636_22.06691,True
1409,-159.36331_22.06147,True
1410,-159.36351_22.06147,True
1411,-159.37137_22.06360,True
1412,-159.37147_22.06370,True
1413,-159.31286_22.13298,True
1414,-159.31523_22.13820,True
1415,-159.30947_22.14347,True
1416,-159.30805_22.14598,True
1417,-159.31331_22.14058,True
1418,-159.30815_22.14461,True
1419,-159.31226_22.13357,True
1420,-159.30707_22.14484,True
1421,-159.30968_22.14180,True
1422,-159.30660_22.13523,True
1423,-159.30934_22.13433,True
1424,-159.31055_22.14276,True
1425,-159.31232_22.14444,True
1426,-159.31278_22.14382,True
1427,-159.31378_22.14333,True
1428,-159.31267_22.14455,True
1429,-159.30787_22.14500,True
1430,-159.30937_22.14347,True
1431,-159.30434_22.14599,True
1432,-159.30722_22.14427,True
1433,-159.30923_22.14264,True
1434,-159.30511_22.14672,True
1435,-159.30465_22.14623,True
1436,-159.30596_22.14457,True
1437,-159.30381_22.14488,True
1438,-159.31221_22.14099,True
1439,-159.30464_22.14590,True
1440,-159.30404_22.14593,True
1441,-159.30763_22.14469,True
1442,-159.30422_22.14544,True
1443,-159.30495_22.14591,True
1444,-159.30625_22.14450,True
1445,-159.30511_22.14476,True
1446,-159.30638_22.14500,True
1447,-159.30442_22.14492,True
1448,-159.30412_22.14507,True
1449,-159.30456_22.14541,True
1450,-159.31211_22.14099,True
1451,-159.30432_22.14492,True
1452,-159.30466_22.14401,True
1453,-159.30468_22.14475,True
1454,-159.30291_22.14580,True
1455,-159.30352_22.14493,True
1456,-159.30097_22.14343,True
1457,-159.29934_22.14619,True
1458,-159.30131_22.14254,True
1459,-159.30112_22.14278,True
1460,-159.30078_22.14373,True
1461,-159.29766_22.14363,True
1462,-159.30104_22.14312,True
1463,-159.30055_22.14350,True
1464,-159.30836_22.14962,True
1465,-159.31406_22.14682,True
1466,-159.31670_22.15017,True
1467,-159.31597_22.14573,True
1468,-159.31447_22.14615,True
1469,-159.30898_22.15055,True
1470,-159.30897_22.14928,True
1471,-159.31083_22.14887,True
1472,-159.31505_22.14709,True
1473,-159.31288_22.14777,True
1474,-159.30866_22.15046,True
1475,-159.30842_22.15022,True
1476,-159.51197_22.20274,True
1477,-159.51181_22.20223,True
1478,-159.50693_22.20145,True
1479,-159.50701_22.20201,True
1480,-159.50568_22.20036,True
1481,-159.50447_22.20020,True
1482,-159.50459_22.20056,True
1483,-159.50571_22.20182,True
1484,-159.50527_22.19942,True
1485,-159.50531_22.20192,True
1486,-159.50462_22.20192,True
1487,-159.50531_22.20143,True
1488,-159.50502_22.20138,True
1489,-159.50569_22.20210,True
1490,-159.50393_22.20260,True
1491,-159.50419_22.20199,True
1492,-159.50453_22.20104,True
1493,-159.50315_22.19849,True
1494,-159.50493_22.20056,True
1495,-159.50471_22.20027,True
1496,-159.50398_22.20143,True
1497,-159.50418_22.20141,True
1498,-159.50498_22.20102,True
1499,-159.50614_22.20198,True
1500,-159.50641_22.20105,True
1501,-159.50523_22.19987,True
1502,-159.50486_22.20192,True
1503,-159.50596_22.20141,True
1504,-159.50597_22.20104,True
1505,-159.50211_22.20279,True
1506,-159.50189_22.20302,True
1507,-159.49965_22.20224,True
1508,-159.50320_22.20228,True
1509,-159.50240_22.20135,True
1510,-159.50259_22.20252,True
1511,-159.50056_22.20190,True
1512,-159.50165_22.20075,True
1513,-159.50053_22.20244,True
1514,-159.50172_22.20279,True
1515,-159.50299_22.20236,True
1516,-159.50263_22.20040,True
1517,-159.50100_22.20281,True
1518,-159.50335_22.20122,True
1519,-159.50137_22.20207,True
1520,-159.50231_22.20270,True
1521,-159.50042_22.20223,True
1522,-159.50080_22.20233,True
1523,-159.50363_22.20210,True
1524,-159.50217_22.20180,True
1525,-159.50259_22.20190,True
1526,-159.50312_22.20121,True
1527,-159.50127_22.20207,True
1528,-159.49347_22.20350,True
1529,-159.49646_22.20556,True
1530,-159.49519_22.20403,True
1531,-159.49259_22.20376,True
1532,-159.49619_22.20464,True
1533,-159.49652_22.20705,True
1534,-159.49596_22.20653,True
1535,-159.49213_22.20483,True
1536,-159.49358_22.20400,True
1537,-159.49526_22.20438,True
1538,-159.49522_22.20470,True
1539,-159.49561_22.20418,True
1540,-159.49324_22.20356,True
1541,-159.49661_22.20567,True
1542,-159.49722_22.20550,True
1543,-159.49669_22.20733,True
1544,-159.49675_22.20711,True
1545,-159.49543_22.20577,True
1546,-159.49501_22.20360,True
1547,-159.49604_22.20802,True
1548,-159.49615_22.20445,True
1549,-159.49687_22.20678,True
1550,-159.49638_22.20750,True
1551,-159.49632_22.20643,True
1552,-159.49417_22.20621,True
1553,-159.49487_22.20410,True
1554,-159.49596_22.20541,True
1555,-159.49611_22.20529,True
1556,-159.49676_22.20591,True
1557,-159.49699_22.20606,True
1558,-159.49747_22.20562,True
1559,-159.49703_22.20538,True
1560,-159.49511_22.20603,True
1561,-159.49579_22.20575,True
1562,-159.49581_22.20633,True
1563,-159.49664_22.20669,True
1564,-159.49338_22.20407,True
1565,-159.49386_22.20389,True
1566,-159.49476_22.20465,True
1567,-159.49748_22.20539,True
1568,-159.49764_22.20684,True
1569,-159.49635_22.20501,True
1570,-159.49657_22.20779,True
1571,-159.49663_22.20756,True
1572,-159.49695_22.20658,True
1573,-159.49629_22.20776,True
1574,-159.49596_22.20770,True
1575,-159.49541_22.20662,True
1576,-159.49422_22.20382,True
1577,-159.49459_22.20363,True
1578,-159.49446_22.20421,True
1579,-159.49462_22.20444,True
1580,-159.49491_22.20360,True
1581,-159.49407_22.20621,True
1582,-159.49654_22.20669,True
1583,-159.49653_22.20756,True
1584,-159.49682_22.20931,True
1585,-159.49690_22.20906,True
