,Uid,In_WellCZ_C
1555,-159.33402_22.10126,True
1556,-159.33576_22.10129,True
1557,-159.33266_22.10099,True
1558,-159.33643_22.10802,True
1559,-159.36038_22.18783,True
1560,-159.35853_22.19016,True
1561,-159.35835_22.19148,True
1562,-159.35711_22.19187,True
1563,-159.35670_22.19317,True
1564,-159.43613_22.18047,True
1565,-159.42553_22.18052,True
1566,-159.38195_22.06272,True
1567,-159.38280_22.06244,True
1568,-159.38094_22.06216,True
1569,-159.38190_22.06243,True
1570,-159.35973_22.06486,True
1571,-159.37551_22.05727,True
1572,-159.37856_22.05728,True
1573,-159.37811_22.05590,True
1574,-159.37741_22.05522,True
1575,-159.37708_22.05528,True
1576,-159.37600_22.05450,True
1577,-159.37624_22.05454,True
1578,-159.37701_22.05448,True
1579,-159.37791_22.05570,True
1580,-159.37747_22.05587,True
1581,-159.45966_21.90990,True
1582,-159.46260_21.91175,True
1583,-159.37043_22.05580,True
1584,-159.37519_22.06869,True
1585,-159.37566_22.06253,True
1586,-159.37358_22.06306,True
1587,-159.37418_22.06318,True
1588,-159.37317_22.06353,True
1589,-159.37596_22.06511,True
1590,-159.38048_22.10272,True
1591,-159.37836_22.10218,True
1592,-159.37629_22.10430,True
1593,-159.32857_22.09982,True
1594,-159.34105_22.10364,True
1595,-159.47885_21.96240,True
1596,-159.47172_21.91345,True
1597,-159.47308_21.91459,True
1598,-159.46131_21.90747,True
1599,-159.33884_22.08703,True
1600,-159.38525_22.06756,True
1601,-159.36797_22.05682,True
1602,-159.37875_22.05628,True
1603,-159.38340_22.05521,True
1604,-159.38344_22.05554,True
1605,-159.37922_22.06258,True
1606,-159.38095_22.06319,True
1607,-159.38146_22.06357,True
1608,-159.38011_22.06360,True
1609,-159.37429_22.06691,True
1610,-159.37147_22.06360,True
1611,-159.37178_22.06267,True
1612,-159.36013_22.06875,True
1613,-159.36079_22.06888,True
1614,-159.36166_22.06949,True
1615,-159.36046_22.06881,True
1616,-159.37599_22.06988,True
1617,-159.37480_22.06927,True
1618,-159.36294_22.06637,True
1619,-159.36304_22.06570,True
1620,-159.36623_22.06826,True
1621,-159.36932_22.07026,True
1622,-159.33668_22.08835,True
1623,-159.33499_22.08686,True
1624,-159.33897_22.08779,True
1625,-159.34005_22.09025,True
1626,-159.32732_22.08517,True
1627,-159.34090_22.10182,True
1628,-159.34070_22.10199,True
1629,-159.32581_22.08350,True
1630,-159.32916_22.08239,True
1631,-159.33038_22.08291,True
1632,-159.33041_22.08520,True
1633,-159.32755_22.08175,True
1634,-159.33096_22.08426,True
1635,-159.32829_22.08415,True
1636,-159.32846_22.08262,True
1637,-159.33135_22.08269,True
1638,-159.32908_22.08132,True
1639,-159.32679_22.08217,True
1640,-159.33443_22.10009,True
1641,-159.33474_22.10076,True
1642,-159.33467_22.10092,True
1643,-159.33299_22.09969,True
1644,-159.33276_22.09928,True
1645,-159.33337_22.09953,True
1646,-159.33321_22.09978,True
1647,-159.33375_22.09957,True
1648,-159.33302_22.10779,True
1649,-159.33292_22.10831,True
1650,-159.33291_22.10857,True
1651,-159.30676_22.10390,True
1652,-159.35350_22.19695,True
1653,-159.42238_22.18668,True
1654,-159.43476_22.18521,True
1655,-159.43641_22.18384,True
1656,-159.44696_22.19022,True
1657,-159.38259_22.06200,True
1658,-159.38250_22.06176,True
1659,-159.38163_22.06199,True
1660,-159.38148_22.06180,True
1661,-159.36110_22.06310,True
1662,-159.36273_22.06406,True
1663,-159.36100_22.06711,True
1664,-159.38261_22.06318,True
1665,-159.35961_22.09098,True
1666,-159.30650_22.10304,True
1667,-157.83450_21.31403,True
1668,-157.88653_21.58070,True
1669,-157.89156_21.58340,True
1670,-157.83202_21.31353,True
1671,-157.96643_21.39227,True
1672,-157.96620_21.67463,True
1673,-157.82778_21.31340,True
1674,-158.12548_21.56263,True
1675,-158.12530_21.56152,True
1676,-157.82900_21.31073,True
1677,-158.01722_21.45879,True
1678,-157.90674_21.39669,True
1679,-157.83354_21.31527,True
1680,-158.12663_21.56298,True
1681,-157.88632_21.58006,True
1682,-157.96818_21.67032,True
1683,-157.89338_21.57981,True
1684,-157.90729_21.39363,True
1685,-157.82888_21.30977,True
1686,-157.83373_21.31511,True
1687,-157.89323_21.57272,True
1688,-157.90611_21.39469,True
1689,-157.82866_21.31028,True
1690,-157.82843_21.30825,True
1691,-157.82602_21.31100,True
1692,-157.90630_21.39531,True
1693,-157.89660_21.58830,True
1694,-157.88708_21.58194,True
1695,-157.83569_21.31329,True
1696,-157.78391_21.31866,True
1697,-158.11695_21.55474,True
1698,-157.81397_21.32187,True
1699,-157.90014_21.59348,True
1700,-158.10645_21.54717,True
1701,-157.71615_21.33037,True
1702,-157.97357_21.68080,True
1703,-157.88835_21.58673,True
1704,-158.12489_21.56210,True
1705,-158.01796_21.45823,True
1706,-157.83186_21.31393,True
1707,-158.12573_21.56338,True
1708,-157.94739_21.38435,True
1709,-157.89258_21.57927,True
1710,-157.90710_21.39246,True
1711,-157.88249_21.55028,True
1712,-157.72949_21.33364,True
1713,-157.88935_21.58543,True
1714,-157.72453_21.33280,True
1715,-157.83667_21.31293,True
1716,-158.12490_21.56310,True
1717,-157.82937_21.31011,True
1718,-157.90750_21.39288,True
1719,-157.88858_21.58583,True
1720,-158.00602_21.50061,True
1721,-157.83276_21.31434,True
1722,-157.83174_21.31459,True
1723,-157.82844_21.31007,True
1724,-157.90781_21.39330,True
1725,-157.91530_21.61260,True
1726,-157.88920_21.58551,True
1727,-157.89596_21.39862,True
1728,-157.81604_21.32233,True
1729,-157.73895_21.33604,True
1730,-157.82737_21.30981,True
1731,-157.89880_21.57774,True
1732,-158.20026_21.46248,True
1733,-157.91503_21.61301,True
1734,-158.02190_21.68742,True
1735,-157.88679_21.58001,True
1736,-158.01412_21.50977,True
1737,-157.80399_21.31643,True
1738,-157.83181_21.31187,True
1739,-157.98911_21.44077,True
1740,-158.06478_21.35214,True
1741,-157.81431_21.32249,True
1742,-157.88250_21.54944,True
1743,-157.73941_21.33573,True
1744,-158.01288_21.50751,True
1745,-157.90624_21.39269,True
1746,-158.01692_21.45825,True
1747,-157.91472_21.61253,True
1748,-157.83265_21.31378,True
1749,-157.88781_21.58667,True
1750,-157.90774_21.39368,True
1751,-157.96433_21.66722,True
1752,-157.96441_21.66817,True
1753,-157.89308_21.58095,True
1754,-158.12406_21.56253,True
1755,-157.83363_21.31472,True
1756,-158.05218_21.43348,True
1757,-157.89296_21.57869,True
1758,-157.82675_21.31059,True
1759,-157.88263_21.54904,True
1760,-157.88791_21.58011,True
1761,-158.01230_21.50809,True
1762,-157.82875_21.31223,True
1763,-157.82073_21.33014,True
1764,-157.89298_21.57796,True
1765,-158.01305_21.50775,True
1766,-157.83131_21.31465,True
1767,-158.11636_21.55190,True
1768,-157.83233_21.31210,True
1769,-157.90763_21.39229,True
1770,-158.02888_21.49996,True
1771,-157.84422_21.31747,True
1772,-158.12554_21.56342,True
1773,-157.82952_21.31166,True
1774,-157.90880_21.39293,True
1775,-158.12660_21.56316,True
1776,-157.73170_21.33567,True
1777,-157.96704_21.67114,True
1778,-157.88383_21.54761,True
1779,-157.72508_21.33389,True
1780,-158.04177_21.43415,True
1781,-158.12470_21.56322,True
1782,-157.83379_21.31344,True
1783,-157.82804_21.30957,True
1784,-157.73799_21.33653,True
1785,-157.88789_21.58683,True
1786,-157.97753_21.47747,True
1787,-157.81685_21.32235,True
1788,-157.89079_21.57802,True
1789,-157.83362_21.31225,True
1790,-157.89196_21.58027,True
1791,-157.82654_21.31095,True
1792,-158.11699_21.55262,True
1793,-157.83116_21.31429,True
1794,-157.84337_21.31693,True
1795,-157.83713_21.31256,True
1796,-157.82784_21.30974,True
1797,-157.84300_21.31638,True
1798,-157.74012_21.33464,True
1799,-157.82045_21.31547,True
1800,-157.89234_21.57870,True
1801,-157.88284_21.54867,True
1802,-157.88862_21.58716,True
1803,-157.88634_21.58035,True
1804,-157.90635_21.39443,True
1805,-157.90602_21.39292,True
1806,-157.89536_21.59212,True
1807,-157.72068_21.33222,True
1808,-157.83162_21.31502,True
1809,-157.82638_21.32883,True
1810,-157.88233_21.54971,True
1811,-157.82987_21.31012,True
1812,-157.83396_21.31461,True
1813,-157.89508_21.59169,True
1814,-157.89704_21.58954,True
1815,-157.72620_21.33418,True
1816,-158.12402_21.56230,True
1817,-157.82508_21.41603,True
1818,-157.82857_21.31017,True
1819,-157.92800_21.39911,True
1820,-158.05305_21.42179,True
1821,-157.88882_21.58452,True
1822,-157.82628_21.31026,True
1823,-157.82804_21.31170,True
1824,-157.84091_21.30917,True
1825,-158.11398_21.55114,True
1826,-158.11536_21.55357,True
1827,-158.11502_21.55345,True
1828,-157.83189_21.31148,True
1829,-158.11329_21.55273,True
1830,-157.81407_21.32206,True
1831,-157.90676_21.39365,True
1832,-157.89415_21.59017,True
1833,-157.89210_21.57978,True
1834,-157.90716_21.39503,True
1835,-157.83422_21.31394,True
1836,-158.00403_21.50186,True
1837,-157.88818_21.58606,True
1838,-157.81492_21.31927,True
1839,-157.89339_21.58220,True
1840,-157.88273_21.54886,True
1841,-157.90882_21.39247,True
1842,-157.83636_21.31266,True
1843,-157.89221_21.57834,True
1844,-157.83014_21.30930,True
1845,-157.84250_21.31425,True
1846,-157.88659_21.58085,True
1847,-157.83014_21.30948,True
1848,-157.89306_21.58047,True
1849,-157.81660_21.32086,True
1850,-157.88771_21.58405,True
1851,-157.90728_21.39386,True
1852,-158.11550_21.55494,True
1853,-157.81657_21.32296,True
1854,-157.91515_21.61280,True
1855,-157.89221_21.57804,True
1856,-158.12388_21.56290,True
1857,-157.83553_21.31345,True
1858,-157.90312_21.59341,True
1859,-157.91647_21.61224,True
1860,-157.88207_21.54993,True
1861,-157.90692_21.39344,True
1862,-157.82804_21.31441,True
1863,-157.72995_21.33262,True
1864,-157.88233_21.55016,True
1865,-157.88637_21.58017,True
1866,-157.96660_21.66839,True
1867,-157.90611_21.39617,True
1868,-157.89485_21.57442,True
1869,-157.88734_21.58385,True
1870,-157.82696_21.31076,True
1871,-157.82797_21.30868,True
1872,-157.82904_21.30841,True
1873,-157.83017_21.30804,True
1874,-157.83268_21.31358,True
1875,-158.11586_21.55391,True
1876,-158.11452_21.55317,True
1877,-157.83374_21.31323,True
1878,-157.81540_21.32020,True
1879,-157.95971_21.67505,True
1880,-157.71109_21.32904,True
1881,-158.19877_21.45991,True
1882,-157.78136_21.31718,True
1883,-157.82885_21.31089,True
1884,-157.84391_21.33608,True
1885,-157.90629_21.39708,True
1886,-157.83267_21.31336,True
1887,-157.83481_21.31565,True
1888,-157.88930_21.57546,True
1889,-157.81305_21.32462,True
1890,-157.94773_21.38451,True
1891,-157.90728_21.39481,True
1892,-157.78556_21.31338,True
1893,-157.89157_21.57772,True
1894,-157.97786_21.68678,True
1895,-157.81687_21.32192,True
1896,-157.82678_21.31158,True
1897,-157.82984_21.30810,True
1898,-157.82728_21.31043,True
1899,-157.82372_21.32117,True
1900,-158.20031_21.46047,True
1901,-158.01920_21.42246,True
1902,-158.11835_21.55349,True
1903,-157.83276_21.31173,True
1904,-155.91636_19.52583,True
1905,-155.91942_19.52986,True
1906,-155.90470_19.51251,True
1907,-154.95714_19.50859,True
1908,-155.94762_19.61456,True
1909,-155.94035_19.64554,True
1910,-155.94984_19.64774,True
1911,-155.96675_19.67639,True
1912,-155.96696_19.67834,True
1913,-155.97732_19.71608,True
1914,-155.97671_19.71251,True
1915,-155.96725_19.69896,True
1916,-155.96795_19.69935,True
1917,-155.95817_19.70950,True
1918,-155.96121_19.69948,True
1919,-155.96130_19.69514,True
1920,-155.96218_19.69485,True
1921,-155.96207_19.69599,True
1922,-155.96498_19.69554,True
1923,-155.96462_19.69743,True
1924,-155.96443_19.69835,True
1925,-155.96822_19.69301,True
1926,-155.97035_19.69354,True
1927,-155.96325_19.70545,True
1928,-155.96758_19.70008,True
1929,-155.96860_19.70285,True
1930,-155.96883_19.70355,True
1931,-155.96911_19.70426,True
1932,-155.97293_19.70207,True
1933,-155.97133_19.70203,True
1934,-155.96565_19.69751,True
1935,-155.95981_19.69668,True
1936,-155.96264_19.69832,True
1937,-155.95792_19.69655,True
1938,-155.96569_19.69858,True
1939,-155.96747_19.69591,True
1940,-155.97033_19.69858,True
1941,-155.97186_19.70059,True
1942,-155.96830_19.69844,True
1943,-155.97273_19.69561,True
1944,-155.98277_19.73829,True
1945,-155.97935_19.72186,True
1946,-155.98167_19.73179,True
1947,-155.98205_19.73236,True
1948,-155.98085_19.72757,True
1949,-155.97617_19.72206,True
1950,-155.98054_19.73367,True
1951,-155.98046_19.73766,True
1952,-155.98231_19.72903,True
1953,-155.97734_19.72800,True
1954,-155.97810_19.71844,True
1955,-155.81362_20.10178,True
1956,-155.83658_19.81434,True
1957,-156.32444_20.77978,True
1958,-156.33690_20.78852,True
1959,-156.34383_20.79742,True
1960,-156.30918_20.77401,True
1961,-156.31050_20.77456,True
1962,-156.30921_20.77647,True
1963,-156.31891_20.78134,True
1964,-156.31737_20.78005,True
1965,-156.32665_20.78119,True
1966,-156.28930_20.84087,True
1967,-156.30646_20.86495,True
1968,-156.30760_20.86870,True
1969,-156.30303_20.87167,True
1970,-156.30813_20.87715,True
1971,-156.31306_20.87394,True
1972,-156.31279_20.87341,True
1973,-156.31047_20.87186,True
1974,-156.30455_20.87637,True
1975,-156.31237_20.87512,True
1976,-156.30955_20.89000,True
1977,-156.31116_20.87413,True
1978,-156.30870_20.87698,True
1979,-156.30996_20.87675,True
1980,-156.30985_20.87606,True
1981,-156.31414_20.88782,True
1982,-156.31379_20.88988,True
1983,-156.31314_20.89337,True
1984,-156.30088_20.86491,True
1985,-156.32361_20.90568,True
1986,-156.31731_20.87376,True
1987,-156.31817_20.87529,True
1988,-156.31852_20.87625,True
1989,-156.31572_20.87785,True
1990,-156.31209_20.87954,True
1991,-156.31303_20.88026,True
1992,-156.31432_20.88286,True
1993,-156.30989_20.87933,True
1994,-156.30281_20.87388,True
1995,-156.30445_20.88389,True
1996,-156.31907_20.89114,True
1997,-156.31753_20.88900,True
1998,-156.31744_20.88743,True
1999,-156.31854_20.88707,True
2000,-156.31966_20.88663,True
2001,-156.31986_20.89056,True
2002,-156.32084_20.88698,True
2003,-156.32167_20.88466,True
2004,-156.31767_20.88594,True
2005,-156.32519_20.90852,True
2006,-156.32641_20.90745,True
2007,-156.32772_20.90975,True
2008,-156.28555_20.92304,True
2009,-156.28327_20.91485,True
2010,-156.28600_20.91666,True
2011,-156.28660_20.91888,True
2012,-156.28324_20.92309,True
2013,-156.28117_20.91944,True
2014,-156.28316_20.91789,True
2015,-156.28214_20.91557,True
2016,-156.28244_20.91279,True
2017,-156.28485_20.92273,True
2018,-156.28430_20.92410,True
2019,-156.28202_20.92037,True
2020,-156.27912_20.90710,True
2021,-156.28112_20.91027,True
2022,-156.28300_20.92903,True
2023,-156.28039_20.90408,True
2024,-156.27686_20.89949,True
2025,-156.27805_20.89892,True
2026,-156.52377_20.93079,True
2027,-156.51428_20.91062,True
2028,-156.53505_20.88291,True
2029,-156.51425_20.88497,True
2030,-156.52548_20.88247,True
2031,-156.53022_20.88373,True
2032,-156.50815_20.86009,True
2033,-156.51577_20.87334,True
2034,-156.49076_20.88250,True
2035,-156.63464_20.86172,True
2036,-156.63236_20.85669,True
2037,-156.63064_20.85434,True
2038,-156.63888_20.85327,True
2039,-156.63740_20.85722,True
2040,-156.63655_20.85808,True
2041,-159.37949_22.10332,True
2042,-159.38215_22.06468,True
2043,-159.32982_22.08121,True
2044,-159.33535_22.09996,True
2045,-159.35916_22.18886,True
2046,-159.38232_22.06296,True
2047,-159.37724_22.10444,True
2048,-159.36143_22.08864,True
2049,-159.32471_22.10290,True
2050,-159.37509_21.97288,True
2051,-159.36589_22.05709,True
2052,-159.36376_22.08852,True
2053,-159.33092_22.08341,True
2054,-159.32675_22.08370,True
2055,-159.38230_22.06153,True
2056,-159.35924_22.06715,True
2057,-159.33126_22.09983,True
2058,-159.46222_21.91282,True
2059,-159.46584_21.91586,True
2060,-159.47236_21.91412,True
2061,-159.46274_21.90886,True
2062,-159.36698_22.05531,True
2063,-159.34241_22.09065,True
2064,-159.34292_22.08993,True
2065,-159.38122_22.06249,True
2066,-159.37856_22.10502,True
2067,-159.38016_22.06771,True
2068,-159.36645_22.06683,True
2069,-159.37636_22.06691,True
2070,-159.36723_22.07014,True
2071,-159.35570_22.08847,True
2072,-159.33633_22.10802,True
2073,-159.35843_22.19016,True
2074,-159.35825_22.19148,True
2075,-159.35701_22.19187,True
2076,-159.38185_22.06272,True
2077,-159.38084_22.06216,True
2078,-159.37348_22.06306,True
2079,-159.37619_22.10430,True
2080,-159.33867_22.10073,True
2081,-159.34095_22.10364,True
2082,-159.33874_22.08703,True
2083,-159.38001_22.06360,True
2084,-159.36284_22.06637,True
2085,-159.36613_22.06826,True
2086,-159.33028_22.08291,True
2087,-159.32836_22.08262,True
2088,-159.38249_22.06200,True
2089,-159.36263_22.06406,True
2090,-159.36090_22.06711,True
2091,-157.72939_21.33364,True
2092,-157.88852_21.58716,True
2093,-157.89526_21.59212,True
2094,-157.82974_21.30810,True
2095,-157.82362_21.32117,True
2096,-157.83266_21.31173,True
2097,-155.91658_19.52221,True
2098,-155.91678_19.52221,True
2099,-155.91829_19.52886,True
2100,-155.91849_19.52886,True
2101,-155.96489_19.69662,True
2102,-155.96509_19.69662,True
2103,-155.96105_19.69729,True
2104,-155.96125_19.69729,True
2105,-155.95880_19.70692,True
2106,-155.95900_19.70692,True
2107,-155.97198_19.69886,True
2108,-155.97218_19.69886,True
2109,-155.96747_19.69772,True
2110,-155.96767_19.69772,True
2111,-155.97616_19.72280,True
2112,-155.97636_19.72280,True
2113,-155.65649_20.03017,True
2114,-155.65669_20.03017,True
2115,-155.96895_19.68081,True
2116,-156.30372_20.81535,True
2117,-156.30392_20.81535,True
2118,-156.32024_20.86901,True
2119,-156.32044_20.86901,True
2120,-156.28882_20.84200,True
2121,-156.30386_20.86563,True
2122,-156.30406_20.86563,True
2123,-156.30396_20.88288,True
2124,-156.30416_20.88288,True
2125,-156.52037_20.88279,True
2126,-156.52057_20.88279,True
2127,-156.49734_20.85756,True
2128,-156.49754_20.85756,True
2129,-156.51483_20.85820,True
2130,-156.51503_20.85820,True
2131,-156.61247_20.95371,True
2132,-156.61267_20.95371,True
2133,-156.63562_20.85712,True
2134,-156.63582_20.85712,True
2135,-159.36294_22.06278,True
2136,-159.36314_22.06278,True
2137,-159.38526_22.06588,True
2138,-159.38546_22.06588,True
2139,-159.35392_22.19543,True
2140,-159.35412_22.19543,True
2141,-159.35660_22.19317,True
2142,-159.35680_22.19317,True
2143,-159.35963_22.06486,True
2144,-159.35983_22.06486,True
2145,-159.37556_22.06253,True
2146,-159.37576_22.06253,True
2147,-159.32847_22.09982,True
2148,-159.32867_22.09982,True
2149,-159.37419_22.06691,True
2150,-159.37439_22.06691,True
2151,-159.33031_22.08520,True
2152,-159.33051_22.08520,True
2153,-159.43631_22.18384,True
2154,-159.43651_22.18384,True
2155,-159.36100_22.06310,True
2156,-159.36120_22.06310,True
2157,-157.89586_21.39862,True
2158,-157.89606_21.39862,True
2159,-157.89329_21.58220,True
2160,-157.89349_21.58220,True
2161,-155.91392_19.52087,True
2162,-155.91412_19.52087,True
2163,-155.91402_19.52097,True
2164,-155.91785_19.51651,True
2165,-155.91805_19.51651,True
2166,-155.91795_19.51661,True
2167,-155.96314_19.69895,True
2168,-155.96334_19.69895,True
2169,-155.96324_19.69905,True
2170,-156.31777_20.78049,True
2171,-156.31797_20.78049,True
2172,-156.31787_20.78059,True
2173,-156.32157_20.87024,True
2174,-156.32177_20.87024,True
2175,-156.32167_20.87034,True
2176,-156.31830_20.89008,True
2177,-156.31850_20.89008,True
2178,-156.31840_20.89018,True
2179,-156.28150_20.91126,True
2180,-156.28170_20.91126,True
2181,-156.28160_20.91136,True
2182,-156.63616_20.94900,True
2183,-156.63636_20.94900,True
2184,-156.63626_20.94910,True
2185,-159.38366_22.06305,True
2186,-159.38386_22.06305,True
2187,-159.38376_22.06315,True
2188,-159.35509_22.19434,True
2189,-159.35529_22.19434,True
2190,-159.35519_22.19444,True
2191,-159.42323_22.18245,True
2192,-159.42343_22.18245,True
2193,-159.42333_22.18255,True
2194,-159.37649_22.06918,True
2195,-159.37669_22.06918,True
2196,-159.37659_22.06928,True
2197,-159.43209_22.17107,True
2198,-159.43229_22.17107,True
2199,-159.43219_22.17117,True
2200,-159.43603_22.18047,True
2201,-159.43623_22.18047,True
2202,-159.43613_22.18057,True
2203,-159.37137_22.06360,True
2204,-159.37157_22.06360,True
2205,-159.37147_22.06370,True
2206,-159.42228_22.18668,True
2207,-159.42248_22.18668,True
2208,-159.42238_22.18678,True
2209,-159.38446_22.06385,True
2210,-159.38456_22.06395,True
2211,-159.38456_22.06375,True
2212,-159.33161_22.10066,True
2213,-159.33181_22.10066,True
2214,-159.33171_22.10076,True
2215,-159.33171_22.10056,True
2216,-159.43736_22.17940,True
2217,-159.43756_22.17940,True
2218,-159.43746_22.17950,True
2219,-159.43746_22.17930,True
2220,-159.42826_22.17728,True
2221,-159.42543_22.18052,True
2222,-159.42563_22.18052,True
2223,-159.42553_22.18062,True
2224,-159.42553_22.18042,True
2225,-159.47875_21.96240,True
2226,-159.47895_21.96240,True
2227,-159.47885_21.96250,True
2228,-159.47885_21.96230,True
2229,-159.43466_22.18521,True
2230,-159.43486_22.18521,True
2231,-159.43476_22.18531,True
2232,-159.43476_22.18511,True
2233,-159.44686_22.19022,True
2234,-159.44706_22.19022,True
2235,-159.44696_22.19032,True
2236,-159.44696_22.19012,True
2237,-156.28513_20.91345,True
2238,-156.28533_20.91345,True
2239,-156.28523_20.91355,True
2240,-156.28523_20.91335,True
2241,-156.28513_20.91355,True
2242,-155.91880_19.51775,True
2243,-155.91890_19.51785,True
2244,-155.91890_19.51765,True
2245,-155.91880_19.51785,True
2246,-155.91880_19.51765,True
2247,-155.05489_19.60921,True
2248,-155.05509_19.60921,True
2249,-155.05499_19.60931,True
2250,-155.05499_19.60911,True
2251,-155.05489_19.60931,True
2252,-155.05489_19.60911,True
2253,-155.05509_19.60931,True
2254,-156.63717_20.85386,True
2255,-156.63737_20.85386,True
2256,-156.63727_20.85396,True
2257,-156.63727_20.85376,True
2258,-156.63717_20.85396,True
2259,-156.63717_20.85376,True
2260,-156.63737_20.85396,True
2261,-156.63737_20.85376,True
2262,-156.63707_20.85386,True
2263,-156.63747_20.85386,True
2264,-155.98074_19.73199,True
2265,-155.98094_19.73199,True
2266,-155.98084_19.73209,True
2267,-155.98084_19.73189,True
2268,-155.98074_19.73209,True
2269,-155.98074_19.73189,True
2270,-155.98094_19.73209,True
2271,-155.98094_19.73189,True
2272,-155.98064_19.73199,True
2273,-155.98104_19.73199,True
2274,-155.98084_19.73219,True
2275,-159.35549_22.08986,True
2276,-159.35569_22.08986,True
2277,-159.35559_22.08996,True
2278,-159.35559_22.08976,True
2279,-159.35549_22.08996,True
2280,-159.35549_22.08976,True
2281,-159.35569_22.08996,True
2282,-159.35569_22.08976,True
2283,-159.35539_22.08986,True
2284,-159.35579_22.08986,True
2285,-159.35559_22.09006,True
2286,-159.35559_22.08966,True
2287,-156.63676_20.86980,True
2288,-156.63696_20.86980,True
2289,-156.63686_20.86990,True
2290,-156.63686_20.86970,True
2291,-156.63676_20.86990,True
2292,-156.63676_20.86970,True
2293,-156.63696_20.86990,True
2294,-156.63696_20.86970,True
2295,-156.63666_20.86980,True
2296,-156.63706_20.86980,True
2297,-156.63686_20.87000,True
2298,-156.63686_20.86960,True
2299,-156.63666_20.87000,True
2300,-156.63666_20.86960,True
2301,-159.32775_22.08275,True
2302,-159.32795_22.08275,True
2303,-159.32785_22.08285,True
2304,-159.32785_22.08265,True
2305,-159.32775_22.08285,True
2306,-159.32775_22.08265,True
2307,-159.32795_22.08285,True
2308,-159.32795_22.08265,True
2309,-159.32765_22.08275,True
2310,-159.32805_22.08275,True
2311,-159.32785_22.08295,True
2312,-159.32785_22.08255,True
2313,-159.32765_22.08295,True
2314,-159.32765_22.08255,True
